,path,emotion
1243,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-04-128-02-02-04-12.wav,neutral
1244,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-09-128-02-02-04-12.wav,neutral
1245,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-10-128-02-02-04-12.wav,neutral
1246,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-11-128-02-02-02-12.wav,neutral
1247,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-12-128-02-02-02-12.wav,neutral
1248,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-12-128-02-02-04-12.wav,neutral
1249,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-13-128-02-02-04-12.wav,neutral
1250,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-14-128-02-02-04-12.wav,neutral
1251,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_128\03-02-12-01-17-128-02-02-04-12.wav,neutral
1252,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-02-01-02-13-02-03-01.wav,neutral
1253,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-02-01-05-13-02-03-01.wav,neutral
1254,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-02-01-06-13-02-03-01.wav,neutral
1255,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-02-01-07-13-02-03-01-02.wav,neutral
1256,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-02-01-07-13-02-03-01.wav,neutral
1257,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-02-02-04-13-02-03-01.wav,neutral
1258,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-01-13-02-03-01.wav,happy
1259,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-02-13-02-03-01.wav,happy
1260,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-03-13-02-03-01.wav,happy
1261,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-05-13-02-03-01.wav,happy
1262,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-06-13-02-03-01.wav,happy
1263,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-07-13-00-03-01.wav,happy
1264,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-07-13-02-03-01.wav,happy
1265,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-08-13-02-03-01-02.wav,happy
1266,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-08-13-02-03-01.wav,happy
1267,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-09-13-02-03-01.wav,happy
1268,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-10-13-02-03-01.wav,happy
1269,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-11-13-02-03-01.wav,happy
1270,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-12-13-02-03-01-02.wav,happy
1271,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-12-13-02-03-01.wav,happy
1272,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-13-13-02-03-01.wav,happy
1273,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-14-13-02-03-01.wav,happy
1274,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-15-13-02-03-01.wav,happy
1275,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-16-13-02-03-01.wav,happy
1276,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-17-13-02-03-01.wav,happy
1277,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-18-13-02-03-01.wav,happy
1278,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-19-13-02-03-01.wav,happy
1279,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-20-13-02-03-01.wav,happy
1280,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-21-13-02-03-01.wav,happy
1281,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-22-13-02-03-01.wav,happy
1282,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-01-23-13-02-03-01.wav,happy
1283,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-03-02-04-13-02-03-01.wav,happy
1284,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-01-00-13-02-03-01-02.wav,sad
1285,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-01-00-13-02-03-01.wav,sad
1286,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-01-05-13-02-03-01.wav,sad
1287,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-01-06-13-02-03-01.wav,sad
1288,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-01-07-13-02-03-01.wav,sad
1289,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-01-22-13-02-03-01.wav,sad
1290,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-02-04-13-02-03-01.wav,sad
1291,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-02-08-13-02-03-01.wav,sad
1292,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-02-09-13-02-03-01.wav,sad
1293,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-02-10-13-02-03-01.wav,sad
1294,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-02-11-13-02-03-01.wav,sad
1295,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-04-02-12-13-02-03-01.wav,sad
1296,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-12-01-01-13-02-03-01.wav,neutral
1297,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-01-12-02-04-13-02-03-01-03.wav,neutral
1298,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-02-03-01-08-13-02-03-01-33.wav,happy
1299,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-02-03-01-12-13-02-03-01-13.wav,happy
1300,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-02-03-01-18-13-02-03-01-13.wav,happy
1301,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-02-04-01-03-13-02-03-01-14.wav,sad
1302,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-02-04-02-01-13-02-03-01-14.wav,sad
1303,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_13\03-02-04-02-12-13-02-03-01-34.wav,sad
1304,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-01-14-02-03-01.wav,neutral
1305,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-02-14-02-03-01.wav,neutral
1306,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-04-14-02-03-01.wav,neutral
1307,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-05-14-02-03-01.wav,neutral
1308,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01-02.wav,neutral
1309,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01-03.wav,neutral
1310,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01-04.wav,neutral
1311,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01-05.wav,neutral
1312,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01-06.wav,neutral
1313,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01-07.wav,neutral
1314,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-06-14-02-03-01.wav,neutral
1315,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-08-14-02-03-01.wav,neutral
1316,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-11-14-02-03-01.wav,neutral
1317,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-13-14-02-03-01.wav,neutral
1318,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-01-18-14-02-03-01.wav,neutral
1319,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-02-01-14-02-03-01.wav,neutral
1320,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-02-02-03-14-02-03-01.wav,neutral
1321,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-02-14-02-03-01.wav,happy
1322,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-04-14-02-03-01.wav,happy
1323,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-05-14-02-03-01.wav,happy
1324,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-08-14-02-03-01.wav,happy
1325,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-09-14-02-03-01.wav,happy
1326,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-10-14-02-03-01.wav,happy
1327,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-14-14-02-03-01.wav,happy
1328,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-01-15-14-02-03-01.wav,happy
1329,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-03-02-05-14-02-03-01.wav,happy
1330,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-04-01-01-14-02-03-01.wav,sad
1331,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-04-01-02-14-02-03-01.wav,sad
1332,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-04-01-04-14-02-03-01.wav,sad
1333,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-04-01-05-14-02-03-01.wav,sad
1334,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-01-12-01-01-14-02-03-01.wav,neutral
1335,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-02-03-01-01-14-02-03-01.wav,happy
1336,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-02-03-01-02-14-02-03-01.wav,happy
1337,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-02-03-01-04-14-02-03-01.wav,happy
1338,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-02-03-01-10-14-02-03-01.wav,happy
1339,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-02-03-01-11-14-02-03-01.wav,happy
1340,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_14\03-02-03-01-20-14-02-03-01.wav,happy
1341,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-02-01-01-15-01-03-01.wav,neutral
1342,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-02-01-03-15-01-03-01.wav,neutral
1343,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-02-01-04-15-01-03-01.wav,neutral
1344,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-02-02-01-15-01-03-01.wav,neutral
1345,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-02-15-01-03-01.wav,happy
1346,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-03-15-01-03-01.wav,happy
1347,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-04-15-01-03-01.wav,happy
1348,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-05-15-01-03-01.wav,happy
1349,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-06-15-01-03-01-02.wav,happy
1350,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-06-15-01-03-01.wav,happy
1351,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-07-15-01-03-01.wav,happy
1352,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-08-15-01-03-01.wav,happy
1353,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-09-15-01-03-01.wav,happy
1354,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-10-15-01-03-01.wav,happy
1355,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-11-15-01-03-01.wav,happy
1356,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-13-15-01-03-01.wav,happy
1357,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-14-15-01-03-01.wav,happy
1358,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-15-15-01-03-01.wav,happy
1359,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-16-15-01-03-01.wav,happy
1360,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-17-15-01-03-01.wav,happy
1361,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-18-15-01-03-01.wav,happy
1362,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-19-15-01-03-01-02.wav,happy
1363,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-19-15-01-03-01.wav,happy
1364,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-20-15-01-03-01.wav,happy
1365,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-22-15-01-03-01.wav,happy
1366,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-23-15-01-03-01.wav,happy
1367,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-24-15-01-03-01.wav,happy
1368,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-01-28-15-01-03-01.wav,happy
1369,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-01-03-02-12-15-01-03-01.wav,happy
1370,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-01-15-01-03-01-02.wav,happy
1371,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-01-15-01-03-01-23.wav,happy
1372,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-01-15-01-03-01.wav,happy
1373,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-02-15-01-03-01-23.wav,happy
1374,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-17-15-01-03-01-13.wav,happy
1375,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-22-15-01-03-01-13.wav,happy
1376,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-23-15-01-03-01-13.wav,happy
1377,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_15\03-02-03-01-27-15-01-03-01-13.wav,happy
1378,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-01-16-03-03-01.wav,neutral
1379,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-02-16-03-03-01.wav,neutral
1380,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-04-16-03-03-01.wav,neutral
1381,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-05-16-03-03-01.wav,neutral
1382,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-06-16-03-03-01.wav,neutral
1383,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-07-16-03-03-01.wav,neutral
1384,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-02-01-13-16-03-03-01.wav,neutral
1385,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-04-01-01-16-03-03-01-02.wav,sad
1386,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-04-01-01-16-03-03-01.wav,sad
1387,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-04-01-02-16-03-03-01-01.wav,sad
1388,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-04-01-02-16-03-03-01-03.wav,sad
1389,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-04-01-02-16-03-03-01.wav,sad
1390,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-01-04-01-05-16-03-03-01.wav,sad
1391,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-02-04-01-01-16-03-03-01-34.wav,sad
1392,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_16\03-02-04-01-02-16-03-03-01-34.wav,sad
1393,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-02-01-03-17-02-03-01.wav,neutral
1394,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-02-02-01-17-02-03-01.wav,neutral
1395,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-03-01-01-17-02-03-01-77.wav,happy
1396,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-03-01-02-17-02-03-01.wav,happy
1397,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-03-01-04-17-02-03-01.wav,happy
1398,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-03-01-08-17-02-03-01.wav,happy
1399,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-03-02-03-17-02-03-01.wav,happy
1400,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-04-02-01-17-02-03-01-01-77.wav,sad
1401,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-04-02-01-17-02-03-01-02-77.wav,sad
1402,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-04-02-04-17-02-03-01-77.wav,sad
1403,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-01-12-01-01-17-02-03-01.wav,neutral
1404,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-02-02-01-01-17-02-03-01-24.wav,neutral
1405,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-02-03-01-01-17-02-03-01-13-77.wav,happy
1406,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-02-03-01-12-17-02-03-01-13.wav,happy
1407,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_17\03-02-03-02-03-17-02-03-01-14.wav,happy
1408,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/ASVP-ESD-Update/Audio\actor_18\03-01-02-01-01-18-02-03-01.wav,neutral
