,path,emotion
487,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hole_sad.wav,sad
488,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_home_sad.wav,sad
489,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hurl_sad.wav,sad
490,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_hush_sad.wav,sad
491,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_jail_sad.wav,sad
492,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_jar_sad.wav,sad
493,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_join_sad.wav,sad
494,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_judge_sad.wav,sad
495,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_jug_sad.wav,sad
496,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_juice_sad.wav,sad
497,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_keen_sad.wav,sad
498,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_keep_sad.wav,sad
499,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_keg_sad.wav,sad
500,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_kick_sad.wav,sad
501,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_kill_sad.wav,sad
502,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_king_sad.wav,sad
503,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_kite_sad.wav,sad
504,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_knock_sad.wav,sad
505,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_late_sad.wav,sad
506,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_laud_sad.wav,sad
507,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lean_sad.wav,sad
508,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_learn_sad.wav,sad
509,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lease_sad.wav,sad
510,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lid_sad.wav,sad
511,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_life_sad.wav,sad
512,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_limb_sad.wav,sad
513,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_live_sad.wav,sad
514,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_loaf_sad.wav,sad
515,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_long_sad.wav,sad
516,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lore_sad.wav,sad
517,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lose_sad.wav,sad
518,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_lot_sad.wav,sad
519,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_love_sad.wav,sad
520,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_luck_sad.wav,sad
521,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_make_sad.wav,sad
522,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_match_sad.wav,sad
523,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_merge_sad.wav,sad
524,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mess_sad.wav,sad
525,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mop_sad.wav,sad
526,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_mouse_sad.wav,sad
527,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_nag_sad.wav,sad
528,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_name_sad.wav,sad
529,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_near_sad.wav,sad
530,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_neat_sad.wav,sad
531,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_nice_sad.wav,sad
532,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_note_sad.wav,sad
533,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_numb_sad.wav,sad
534,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pad_sad.wav,sad
535,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_page_sad.wav,sad
536,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pain_sad.wav,sad
537,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pass_sad.wav,sad
538,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pearl_sad.wav,sad
539,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_peg_sad.wav,sad
540,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_perch_sad.wav,sad
541,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_phone_sad.wav,sad
542,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pick_sad.wav,sad
543,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pike_sad.wav,sad
544,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pole_sad.wav,sad
545,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_pool_sad.wav,sad
546,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_puff_sad.wav,sad
547,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rag_sad.wav,sad
548,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_raid_sad.wav,sad
549,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rain_sad.wav,sad
550,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_raise_sad.wav,sad
551,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rat_sad.wav,sad
552,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_reach_sad.wav,sad
553,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_read_sad.wav,sad
554,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_red_sad.wav,sad
555,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_ring_sad.wav,sad
556,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_ripe_sad.wav,sad
557,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_road_sad.wav,sad
558,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_room_sad.wav,sad
559,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rose_sad.wav,sad
560,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rot_sad.wav,sad
561,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rough_sad.wav,sad
562,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_rush_sad.wav,sad
563,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_said_sad.wav,sad
564,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sail_sad.wav,sad
565,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_search_sad.wav,sad
566,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_seize_sad.wav,sad
567,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sell_sad.wav,sad
568,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shack_sad.wav,sad
569,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shall_sad.wav,sad
570,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shawl_sad.wav,sad
571,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sheep_sad.wav,sad
572,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shirt_sad.wav,sad
573,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_should_sad.wav,sad
574,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_shout_sad.wav,sad
575,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_size_sad.wav,sad
576,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_soap_sad.wav,sad
577,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_soup_sad.wav,sad
578,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sour_sad.wav,sad
579,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_south_sad.wav,sad
580,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sub_sad.wav,sad
581,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_such_sad.wav,sad
582,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_sure_sad.wav,sad
583,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_take_sad.wav,sad
584,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_talk_sad.wav,sad
585,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tape_sad.wav,sad
586,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_team_sad.wav,sad
587,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tell_sad.wav,sad
588,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_thin_sad.wav,sad
589,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_third_sad.wav,sad
590,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_thought_sad.wav,sad
591,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_thumb_sad.wav,sad
592,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_time_sad.wav,sad
593,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tip_sad.wav,sad
594,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tire_sad.wav,sad
595,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_ton_sad.wav,sad
596,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tool_sad.wav,sad
597,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_tough_sad.wav,sad
598,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_turn_sad.wav,sad
599,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_vine_sad.wav,sad
600,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_voice_sad.wav,sad
601,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_void_sad.wav,sad
602,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_vote_sad.wav,sad
603,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wag_sad.wav,sad
604,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_walk_sad.wav,sad
605,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wash_sad.wav,sad
606,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_week_sad.wav,sad
607,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wheat_sad.wav,sad
608,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_when_sad.wav,sad
609,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_which_sad.wav,sad
610,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_whip_sad.wav,sad
611,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_white_sad.wav,sad
612,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wife_sad.wav,sad
613,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_wire_sad.wav,sad
614,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_witch_sad.wav,sad
615,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_yearn_sad.wav,sad
616,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_yes_sad.wav,sad
617,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_young_sad.wav,sad
618,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_25\25_01_01_01_youth_sad.wav,sad
619,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_back_sad.wav,sad
620,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bar_sad.wav,sad
621,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_base_sad.wav,sad
622,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bath_sad.wav,sad
623,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bean_sad.wav,sad
624,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_beg_sad.wav,sad
625,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bite_sad.wav,sad
626,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_boat_sad.wav,sad
627,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bone_sad.wav,sad
628,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_book_sad.wav,sad
629,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_bought_sad.wav,sad
630,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_burn_sad.wav,sad
631,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cab_sad.wav,sad
632,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_calm_sad.wav,sad
633,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_came_sad.wav,sad
634,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cause_sad.wav,sad
635,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chain_sad.wav,sad
636,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chair_sad.wav,sad
637,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chalk_sad.wav,sad
638,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chat_sad.wav,sad
639,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_check_sad.wav,sad
640,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cheek_sad.wav,sad
641,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_chief_sad.wav,sad
642,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_choice_sad.wav,sad
643,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_cool_sad.wav,sad
644,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dab_sad.wav,sad
645,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_date_sad.wav,sad
646,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dead_sad.wav,sad
647,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_death_sad.wav,sad
648,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_deep_sad.wav,sad
649,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dime_sad.wav,sad
650,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dip_sad.wav,sad
651,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_ditch_sad.wav,sad
652,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dodge_sad.wav,sad
653,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_dog_sad.wav,sad
654,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_doll_sad.wav,sad
655,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_door_sad.wav,sad
656,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_fail_sad.wav,sad
657,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_fall_sad.wav,sad
658,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_far_sad.wav,sad
659,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_fat_sad.wav,sad
660,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_fit_sad.wav,sad
661,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_five_sad.wav,sad
662,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_food_sad.wav,sad
663,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_gap_sad.wav,sad
664,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_gas_sad.wav,sad
665,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_gaze_sad.wav,sad
666,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_germ_sad.wav,sad
667,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_get_sad.wav,sad
668,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_gin_sad.wav,sad
669,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_goal_sad.wav,sad
670,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_good_sad.wav,sad
671,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_goose_sad.wav,sad
672,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_gun_sad.wav,sad
673,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_half_sad.wav,sad
674,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hall_sad.wav,sad
675,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hash_sad.wav,sad
676,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hate_sad.wav,sad
677,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_have_sad.wav,sad
678,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_haze_sad.wav,sad
679,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hire_sad.wav,sad
680,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hit_sad.wav,sad
681,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hole_sad.wav,sad
682,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_home_sad.wav,sad
683,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hurl_sad.wav,sad
684,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_hush_sad.wav,sad
685,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_jail_sad.wav,sad
686,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_jar_sad.wav,sad
687,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_join_sad.wav,sad
688,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_judge_sad.wav,sad
689,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_jug_sad.wav,sad
690,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_juice_sad.wav,sad
691,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_keen_sad.wav,sad
692,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_keep_sad.wav,sad
693,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_keg_sad.wav,sad
694,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_kick_sad.wav,sad
695,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_kill_sad.wav,sad
696,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_king_sad.wav,sad
697,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_kite_sad.wav,sad
698,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_knock_sad.wav,sad
699,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_late_sad.wav,sad
700,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_laud_sad.wav,sad
701,C:\Users\Andras\Desktop\work\MASZ\SER-SpeechMaster/data/training\Actor_26\26_01_01_01_lean_sad.wav,sad
